run_name,v_frag,scenario,alpha,M_emb0,r_gap,M_gap,n_gaps,amp_val,M_final,M_prev,T_final_Myr,M_iso_E,R_variation,frac_h2o_percent,Is_Valid,Discard_Reason,Cat_Masa,Cat_Agua
run_r30.0_m0.1_a0.0001_v10.0,10,rounded,0.0001,0.01,30.0,0.1,0,0.0,3.9554729419867884,1.9753630817398504,0.21544346900318867,3.9554729419867884,0.5006000266689605,0.0,True,,Isolation Mass,0% Agua
run_r5.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,0.01,5.0,0.02,0,0.0,0.22482585569274213,0.22482570025892334,8.902150854450394,3.9554729419867884,6.913520613952621e-07,0.09464849936280902,True,,> 0.1 M_E (No iso),Análogo Terrestre Estricto
run_r5.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,0.01,5.0,0.03,0,0.0,0.1280627058313566,0.12806108914990455,10.0,3.9554729419867884,1.2624139413175452e-05,0.03156221978927949,True,,> 0.1 M_E (No iso),Análogo Terrestre Estricto
run_r5.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,0.01,5.0,0.04,0,0.0,0.11897755403949781,0.11897737833421106,3.1257158496882353,3.9554729419867884,1.4767935697549694e-06,0.02212000295280506,True,,> 0.1 M_E (No iso),Análogo Terrestre Estricto
run_r5.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,0.01,5.0,0.06,0,0.0,0.11016586279660823,0.11016444139228031,10.0,3.9554729419867884,1.2902402721104812e-05,0.04833256477684535,True,,> 0.1 M_E (No iso),Análogo Terrestre Estricto
run_r5.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,0.01,5.0,0.08,0,0.0,0.10453588498682051,0.10453396483234433,10.0,3.9554729419867884,1.836837633723967e-05,0.04451509837619173,True,,> 0.1 M_E (No iso),Análogo Terrestre Estricto
run_r10.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,0.1,10.0,0.02,0,0.0,3.9554729419867884,3.9095339845270636,0.21544346900318867,3.9554729419867884,0.01161402394441618,0.0,True,,Isolation Mass,0% Agua
run_r10.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,0.1,10.0,0.03,0,0.0,3.9554729419867884,3.7752985795852805,0.21544346900318867,3.9554729419867884,0.04555064970587524,0.0,True,,Isolation Mass,0% Agua
run_r10.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,0.1,10.0,0.04,0,0.0,3.9554729419867884,3.7137173920100826,0.21544346900318867,3.9554729419867884,0.061119252620971,0.0,True,,Isolation Mass,0% Agua
run_r10.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,0.1,10.0,0.06,0,0.0,3.9554729419867884,3.6117236706296185,0.271858824273294,3.9554729419867884,0.08690472072462431,0.0,True,,Isolation Mass,0% Agua
run_r10.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,0.1,10.0,0.08,0,0.0,3.9554729419867884,3.7976177922446324,0.30538555088334124,3.9554729419867884,0.039908034274876686,0.0,True,,Isolation Mass,0% Agua
run_r12.0_m0.01_a0.0001_v10.0,10,rounded,0.0001,0.1,12.0,0.01,0,0.0,3.9554729419867884,1.999724243484452,0.17073526474706888,3.9554729419867884,0.49444117737283433,0.0,True,,Isolation Mass,0% Agua
run_r12.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,0.1,12.0,0.02,0,0.0,3.9554729419867884,3.187664364340319,0.19179102616724886,3.9554729419867884,0.19411296421631138,0.0,True,,Isolation Mass,0% Agua
run_r12.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,0.1,12.0,0.03,0,0.0,3.9554729419867884,3.1023982477841927,0.19179102616724886,3.9554729419867884,0.21566945513577604,0.0,True,,Isolation Mass,0% Agua
run_r12.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,0.1,12.0,0.04,0,0.0,3.9554729419867884,3.0617624907699694,0.19179102616724886,3.9554729419867884,0.2259427543367086,0.0,True,,Isolation Mass,0% Agua
run_r12.0_m0.05_a0.0001_v10.0,10,rounded,0.0001,0.1,12.0,0.05,0,0.0,3.9554729419867884,3.042311794988131,0.19179102616724886,3.9554729419867884,0.2308601677704783,0.0,True,,Isolation Mass,0% Agua
run_r12.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,0.1,12.0,0.06,0,0.0,3.9554729419867884,3.209892980745225,0.19179102616724886,3.9554729419867884,0.18849325281114607,0.0,True,,Isolation Mass,0% Agua
run_r12.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,0.1,12.0,0.08,0,0.0,3.9554729419867884,3.1299949007960506,0.21544346900318867,3.9554729419867884,0.20869262748037148,0.0,True,,Isolation Mass,0% Agua
run_r12.0_m0.1_a0.0001_v10.0,10,rounded,0.0001,0.1,12.0,0.1,0,0.0,3.9554729419867884,2.9799139883322643,0.21544346900318867,3.9554729419867884,0.24663522364142684,0.0,True,,Isolation Mass,0% Agua
run_r15.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,0.1,15.0,0.02,0,0.0,3.9554729419867884,1.9566952471039194,0.17073526474706888,3.9554729419867884,0.5053195216344739,0.0,True,,Isolation Mass,0% Agua
run_r15.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,0.1,15.0,0.03,0,0.0,3.9554729419867884,3.939195611581441,0.19179102616724886,3.9554729419867884,0.00411514138614527,0.0,True,,Isolation Mass,0% Agua
run_r15.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,0.1,15.0,0.04,0,0.0,3.9554729419867884,3.9034836093009107,0.19179102616724886,3.9554729419867884,0.01314364513381405,0.0,True,,Isolation Mass,0% Agua
run_r15.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,0.1,15.0,0.06,0,0.0,3.9554729419867884,3.8845710057772234,0.19179102616724886,3.9554729419867884,0.017925021166736096,0.0,True,,Isolation Mass,0% Agua
run_r15.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,0.1,15.0,0.08,0,0.0,3.9554729419867884,3.2178857897609903,0.19179102616724886,3.9554729419867884,0.18647255664333193,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.01_a0.0001_v10.0,10,rounded,0.0001,0.1,17.0,0.01,0,0.0,3.9554729419867884,2.0052731126921417,0.17073526474706888,3.9554729419867884,0.49303834406084546,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,0.1,17.0,0.02,0,0.0,3.9554729419867884,2.0086110355965814,0.17073526474706888,3.9554729419867884,0.4921944695220999,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,0.1,17.0,0.03,0,0.0,3.9554729419867884,1.9846331873082863,0.17073526474706888,3.9554729419867884,0.4982564117070087,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,0.1,17.0,0.04,0,0.0,3.9554729419867884,1.9868347074148343,0.17073526474706888,3.9554729419867884,0.49769983601079315,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.05_a0.0001_v10.0,10,rounded,0.0001,0.1,17.0,0.05,0,0.0,3.9554729419867884,1.994969734415426,0.17073526474706888,3.9554729419867884,0.49564318510712,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,0.1,17.0,0.06,0,0.0,3.9554729419867884,2.00531628728275,0.17073526474706888,3.9554729419867884,0.49302742890828555,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,0.1,17.0,0.08,0,0.0,3.9554729419867884,2.0270843858412007,0.17073526474706888,3.9554729419867884,0.48752414298578933,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.1_a0.0001_v10.0,10,rounded,0.0001,0.1,17.0,0.1,0,0.0,3.9554729419867884,3.341512451435228,0.19179102616724886,3.9554729419867884,0.15521797255505307,0.0,True,,Isolation Mass,0% Agua
run_r20.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,0.1,20.0,0.02,0,0.0,3.9554729419867884,2.009322126930396,0.17073526474706888,3.9554729419867884,0.4920146954864172,0.0,True,,Isolation Mass,0% Agua
run_r20.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,0.1,20.0,0.03,0,0.0,3.9554729419867884,2.013965732327514,0.17073526474706888,3.9554729419867884,0.49084072578286375,0.0,True,,Isolation Mass,0% Agua
run_r20.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,0.1,20.0,0.04,0,0.0,3.9554729419867884,2.0199846649121085,0.17073526474706888,3.9554729419867884,0.4893190537419039,0.0,True,,Isolation Mass,0% Agua
run_r20.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,0.1,20.0,0.06,0,0.0,3.9554729419867884,2.044278413484858,0.17073526474706888,3.9554729419867884,0.48317724745753393,0.0,True,,Isolation Mass,0% Agua
run_r20.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,0.1,20.0,0.08,0,0.0,3.9554729419867884,2.07366560227764,0.17073526474706888,3.9554729419867884,0.47574774680772774,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.01_a0.0001_v10.0,10,rounded,0.0001,0.1,25.0,0.01,0,0.0,3.9554729419867884,2.005959565189623,0.17073526474706888,3.9554729419867884,0.49286479907455705,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,0.1,25.0,0.02,0,0.0,3.9554729419867884,2.0061255547183166,0.17073526474706888,3.9554729419867884,0.4928228345532146,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,0.1,25.0,0.03,0,0.0,3.9554729419867884,2.006929695178114,0.17073526474706888,3.9554729419867884,0.49261953637077427,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,0.1,25.0,0.04,0,0.0,3.9554729419867884,2.0090104638499517,0.17073526474706888,3.9554729419867884,0.49209348836024425,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.05_a0.0001_v10.0,10,rounded,0.0001,0.1,25.0,0.05,0,0.0,3.9554729419867884,2.0114988506548466,0.17073526474706888,3.9554729419867884,0.4914643886694131,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,0.1,25.0,0.06,0,0.0,3.9554729419867884,2.017861470684609,0.17073526474706888,3.9554729419867884,0.48985582753827145,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,0.1,25.0,0.08,0,0.0,3.9554729419867884,2.0349062391714536,0.17073526474706888,3.9554729419867884,0.48554666685462305,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.1_a0.0001_v10.0,10,rounded,0.0001,0.1,25.0,0.1,0,0.0,3.9554729419867884,2.0567791682421603,0.17073526474706888,3.9554729419867884,0.4800168782828119,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.01_a0.0001_v10.0,10,rounded,0.0001,0.1,30.0,0.01,0,0.0,3.9554729419867884,2.00548240338538,0.17073526474706888,3.9554729419867884,0.4929854323872459,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,0.1,30.0,0.02,0,0.0,3.9554729419867884,2.005671619497173,0.17073526474706888,3.9554729419867884,0.49293759585427793,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,0.1,30.0,0.03,0,0.0,3.9554729419867884,2.0052143761133863,0.17073526474706888,3.9554729419867884,0.49305319350606147,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,0.1,30.0,0.04,0,0.0,3.9554729419867884,2.005517409691911,0.17073526474706888,3.9554729419867884,0.49297658229345326,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.05_a0.0001_v10.0,10,rounded,0.0001,0.1,30.0,0.05,0,0.0,3.9554729419867884,2.0057116476228343,0.17073526474706888,3.9554729419867884,0.4929274761729533,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,0.1,30.0,0.06,0,0.0,3.9554729419867884,2.0055016663089678,0.17073526474706888,3.9554729419867884,0.4929805624453021,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,0.1,30.0,0.08,0,0.0,3.9554729419867884,2.0072878752082812,0.17073526474706888,3.9554729419867884,0.4925289833483114,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.1_a0.0001_v10.0,10,rounded,0.0001,0.1,30.0,0.1,0,0.0,3.9554729419867884,2.0116036404775315,0.17073526474706888,3.9554729419867884,0.49143789630700235,0.0,True,,Isolation Mass,0% Agua
run_r5.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,0.1,5.0,0.02,0,0.0,1.508187655491351,1.5081874826966515,8.902150854450394,3.9554729419867884,1.145710872309043e-07,0.0817415620376719,True,,> 0.1 M_E (No iso),Súper-Tierra Seca
run_r5.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,0.1,5.0,0.03,0,0.0,0.8934039181061532,0.8934023014247011,10.0,3.9554729419867884,1.8095750637299426e-06,0.0045242058897920125,True,,> 0.1 M_E (No iso),Mundos Áridos
run_r5.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,0.1,5.0,0.04,0,0.0,0.8349628272416808,0.8349626515363942,3.1257158496882353,3.9554729419867884,2.1043486119496688e-07,0.01890882689874196,True,,> 0.1 M_E (No iso),Análogo Terrestre Estricto
run_r5.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,0.1,5.0,0.06,0,0.0,0.7761827936912575,0.7761813722869296,10.0,3.9554729419867884,1.8312752349819959e-06,0.006859980333359582,True,,> 0.1 M_E (No iso),Mundos Áridos
run_r5.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,0.1,5.0,0.08,0,0.0,0.7392584168626939,0.7392564967082177,10.0,3.9554729419867884,2.5974063093485738e-06,0.006294720625270721,True,,> 0.1 M_E (No iso),Mundos Áridos
run_r10.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,1e-05,10.0,0.02,0,0.0,0.6514708701464303,0.6514686739128023,10.0,3.9554729419867884,3.371192372081891e-06,1.3810077789292434,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r10.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,1e-05,10.0,0.03,0,0.0,0.6269066682599008,0.6269039987028484,10.0,3.9554729419867884,4.258300617258962e-06,1.648305383874149,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r10.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,1e-05,10.0,0.04,0,0.0,0.6117072250323612,0.611704200593812,10.0,3.9554729419867884,4.9442583402534885e-06,1.7421701098083762,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r10.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,1e-05,10.0,0.06,0,0.0,0.21273333242103573,0.2127331888914732,10.0,3.9554729419867884,6.746923996689066e-07,0.014675451307529983,True,,> 0.1 M_E (No iso),Análogo Terrestre Estricto
run_r10.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,1e-05,10.0,0.08,0,0.0,0.18559610341208943,0.1855956664765021,10.0,3.9554729419867884,2.3542282369594365e-06,0.020109486952169082,True,,> 0.1 M_E (No iso),Análogo Terrestre Estricto
run_r12.0_m0.01_a0.0001_v10.0,10,rounded,0.0001,1e-05,12.0,0.01,0,0.0,3.9554729419867884,1.4912681363881786,0.24201282647943834,3.9554729419867884,0.6229861363584168,0.0,True,,Isolation Mass,0% Agua
run_r12.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,1e-05,12.0,0.02,0,0.0,1.399569195598545,1.3995562159341883,10.0,3.9554729419867884,9.274042610732362e-06,2.242208341609535,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r12.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,1e-05,12.0,0.03,0,0.0,1.331967005361997,1.3319549993809425,10.0,3.9554729419867884,9.013722566782776e-06,2.445341594480806,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r12.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,1e-05,12.0,0.04,0,0.0,1.306371723889248,1.3063581110753484,10.0,3.9554729419867884,1.0420321912004379e-05,2.70838395300281,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r12.0_m0.05_a0.0001_v10.0,10,rounded,0.0001,1e-05,12.0,0.05,0,0.0,1.284303173829222,1.284288901505783,10.0,3.9554729419867884,1.1112892757663246e-05,2.761643668027129,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r12.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,1e-05,12.0,0.06,0,0.0,1.245274656218486,1.245261018343495,10.0,3.9554729419867884,1.0951700432500875e-05,2.2237010733704023,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r12.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,1e-05,12.0,0.08,0,0.0,0.4033354898762145,0.4033351995313019,10.0,3.9554729419867884,7.198595706169311e-07,0.0060091181372465595,True,,> 0.1 M_E (No iso),Mundos Áridos
run_r12.0_m0.1_a0.0001_v10.0,10,rounded,0.0001,1e-05,12.0,0.1,0,0.0,0.3801063605448828,0.3801054872803523,10.0,3.9554729419867884,2.2974215143719475e-06,1.6591348137597612,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r15.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,1e-05,15.0,0.02,0,0.0,3.796258681266912,3.7962566575113144,10.0,3.9554729419867884,5.330921224507554e-07,0.00020019767446657178,True,,Isolation Mass,Mundos Áridos
run_r15.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,1e-05,15.0,0.03,0,0.0,3.2686032617377307,3.2685347630888404,10.0,3.9554729419867884,2.0956550368839025e-05,3.390314371626831,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r15.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,1e-05,15.0,0.04,0,0.0,3.223467798387167,3.2233909074019946,10.0,3.9554729419867884,2.385349877257807e-05,3.940775784242797,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r15.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,1e-05,15.0,0.06,0,0.0,3.144660838418287,3.1445790077245537,10.0,3.9554729419867884,2.602210474764298e-05,4.285086033572297,True,,> 0.1 M_E (No iso),Transición (0.1%-10%)
run_r15.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,1e-05,15.0,0.08,0,0.0,1.190286776129817,1.1902864510865332,10.0,3.9554729419867884,2.7307980762507e-07,0.001109441123138129,True,,> 0.1 M_E (No iso),Mundos Áridos
run_r17.0_m0.01_a0.0001_v10.0,10,rounded,0.0001,1e-05,17.0,0.01,0,0.0,3.9554729419867884,1.5033267173015588,0.24201282647943834,3.9554729419867884,0.6199375550407746,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,1e-05,17.0,0.02,0,0.0,3.9554729419867884,1.5483881439588802,0.24201282647943834,3.9554729419867884,0.6085453834046093,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,1e-05,17.0,0.03,0,0.0,3.9554729419867884,3.8730675802305696,0.3853528593710528,3.9554729419867884,0.020833251286210937,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,1e-05,17.0,0.04,0,0.0,3.9554729419867884,3.667502232092886,0.3853528593710528,3.9554729419867884,0.0728031044877425,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.05_a0.0001_v10.0,10,rounded,0.0001,1e-05,17.0,0.05,0,0.0,3.9554729419867884,3.9239394541187114,0.43287612810830617,3.9554729419867884,0.007972115681377453,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,1e-05,17.0,0.06,0,0.0,3.9554729419867884,3.8445058019172387,0.43287612810830617,3.9554729419867884,0.02805407638910867,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,1e-05,17.0,0.08,0,0.0,3.9554729419867884,3.788167147862931,0.43287612810830617,3.9554729419867884,0.04229729202491316,0.0,True,,Isolation Mass,0% Agua
run_r17.0_m0.1_a0.0001_v10.0,10,rounded,0.0001,1e-05,17.0,0.1,0,0.0,1.4758298430759262,1.4758293950752936,10.0,3.9554729419867884,3.0355845878383457e-07,0.003473074727126079,True,,> 0.1 M_E (No iso),Mundos Áridos
run_r20.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,1e-05,20.0,0.02,0,0.0,3.9554729419867884,1.493699322217856,0.24201282647943834,3.9554729419867884,0.6223714978903159,0.0,True,,Isolation Mass,0% Agua
run_r20.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,1e-05,20.0,0.03,0,0.0,3.9554729419867884,2.397074983679131,0.271858824273294,3.9554729419867884,0.39398524049184674,0.0,True,,Isolation Mass,0% Agua
run_r20.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,1e-05,20.0,0.04,0,0.0,3.9554729419867884,3.813986300778267,0.30538555088334124,3.9554729419867884,0.03576984175688844,0.0,True,,Isolation Mass,0% Agua
run_r20.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,1e-05,20.0,0.06,0,0.0,3.9554729419867884,3.581692817592422,0.30538555088334124,3.9554729419867884,0.0944969488798022,0.0,True,,Isolation Mass,0% Agua
run_r20.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,1e-05,20.0,0.08,0,0.0,3.9554729419867884,3.4683453611017905,0.30538555088334124,3.9554729419867884,0.1231528032246681,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.01_a0.0001_v10.0,10,rounded,0.0001,1e-05,25.0,0.01,0,0.0,3.9554729419867884,1.5055381245271855,0.24201282647943834,3.9554729419867884,0.6193784797397777,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,1e-05,25.0,0.02,0,0.0,3.9554729419867884,1.507493866930784,0.24201282647943834,3.9554729419867884,0.6188840401538463,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,1e-05,25.0,0.03,0,0.0,3.9554729419867884,3.453099299341628,0.271858824273294,3.9554729419867884,0.12700722518223678,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,1e-05,25.0,0.04,0,0.0,3.9554729419867884,3.3445683746132486,0.271858824273294,3.9554729419867884,0.15444539157097342,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.05_a0.0001_v10.0,10,rounded,0.0001,1e-05,25.0,0.05,0,0.0,3.9554729419867884,3.302643604937942,0.271858824273294,3.9554729419867884,0.1650445715654264,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,1e-05,25.0,0.06,0,0.0,3.9554729419867884,3.285078461172207,0.271858824273294,3.9554729419867884,0.16948529054476352,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,1e-05,25.0,0.08,0,0.0,3.9554729419867884,3.260903331010782,0.271858824273294,3.9554729419867884,0.17559710840219586,0.0,True,,Isolation Mass,0% Agua
run_r25.0_m0.1_a0.0001_v10.0,10,rounded,0.0001,1e-05,25.0,0.1,0,0.0,3.9554729419867884,3.2226022997377832,0.271858824273294,3.9554729419867884,0.18528015562176814,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.01_a0.0001_v10.0,10,rounded,0.0001,1e-05,30.0,0.01,0,0.0,3.9554729419867884,1.5077148080720066,0.24201282647943834,3.9554729419867884,0.6188281830807573,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,1e-05,30.0,0.02,0,0.0,3.9554729419867884,1.5136151327967415,0.24201282647943834,3.9554729419867884,0.6173364967991742,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,1e-05,30.0,0.03,0,0.0,3.9554729419867884,1.5250521399089632,0.24201282647943834,3.9554729419867884,0.6144450582076421,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,1e-05,30.0,0.04,0,0.0,3.9554729419867884,3.870543594839742,0.271858824273294,3.9554729419867884,0.02147135080751872,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.05_a0.0001_v10.0,10,rounded,0.0001,1e-05,30.0,0.05,0,0.0,3.9554729419867884,3.8938804574735904,0.271858824273294,3.9554729419867884,0.015571458942217136,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,1e-05,30.0,0.06,0,0.0,3.9554729419867884,3.920289507624287,0.271858824273294,3.9554729419867884,0.008894874235905972,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,1e-05,30.0,0.08,0,0.0,3.9554729419867884,1.59621295258385,0.24201282647943834,3.9554729419867884,0.596454589376589,0.0,True,,Isolation Mass,0% Agua
run_r30.0_m0.1_a0.0001_v10.0,10,rounded,0.0001,1e-05,30.0,0.1,0,0.0,3.9554729419867884,1.6400614230689676,0.24201282647943834,3.9554729419867884,0.5853690703683126,0.0,True,,Isolation Mass,0% Agua
run_r5.0_m0.02_a0.0001_v10.0,10,rounded,0.0001,1e-05,5.0,0.02,0,0.0,0.07501397236471781,0.07501392014835263,8.902150854450394,3.9554729419867884,6.960885223126837e-07,0.10258376804044562,True,,< 0.1 M_E,
run_r5.0_m0.03_a0.0001_v10.0,10,rounded,0.0001,1e-05,5.0,0.03,0,0.0,0.054740852941883,0.054739236260430944,10.0,3.9554729419867884,2.9533362473796136e-05,0.0738377838677514,True,,< 0.1 M_E,
run_r5.0_m0.04_a0.0001_v10.0,10,rounded,0.0001,1e-05,5.0,0.04,0,0.0,0.046552918761420675,0.04655274305613394,3.1257158496882353,3.9554729419867884,3.7743130057494353e-06,0.024096132520648367,True,,< 0.1 M_E,
run_r5.0_m0.06_a0.0001_v10.0,10,rounded,0.0001,1e-05,5.0,0.06,0,0.0,0.03897559618726103,0.038974174782933114,10.0,3.9554729419867884,3.646908493929484e-05,0.1366136562538187,True,,< 0.1 M_E,
run_r5.0_m0.08_a0.0001_v10.0,10,rounded,0.0001,1e-05,5.0,0.08,0,0.0,0.034418429185339314,0.034416509030863116,10.0,3.9554729419867884,5.578855635329511e-05,0.13520155667106165,True,,< 0.1 M_E,
run_r10.0_m0.03_a0.0005_v10.0,10,rounded,0.0005,0.0001,10.0,0.03,0,0.0,1.1236374384461278,1.1175813495053852,10.0,3.9554729419867884,0.005389718011814863,45.90207231299604,True,,> 0.1 M_E (No iso),Water Worlds (>10%)
run_r10.0_m0.08_a0.0005_v10.0,10,rounded,0.0005,0.0001,10.0,0.08,0,0.0,3.9554729419867884,3.419766806567735,3.1257158496882353,3.9554729419867884,0.1354341549736337,49.96909532430583,True,,Isolation Mass,Water Worlds (>10%)
run_r10.0_m0.25_a0.0005_v10.0,10,rounded,0.0005,0.0001,10.0,0.25,0,0.0,0.00383428802041301,0.003746194934342766,10.0,3.9554729419867884,0.022975083144837757,30.659683965565144,True,,< 0.1 M_E,
