--- DROPPED BY TIME (< 1 Myr) ---
general | vfrag=3 | run_r15.0_m0.5_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r15.0_m1.0_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r15.0_m2.0_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r15.0_m3.0_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r20.0_m0.01_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r20.0_m0.05_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r20.0_m0.15_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r20.0_m0.1_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r20.0_m0.3_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m0.5_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m1.0_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m2.0_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m3.0_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r5.0_m0.01_a0.0001_v3.0 (Time: 4.9e+05 yr)
general | vfrag=3 | run_r10.0_m0.01_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r15.0_m0.01_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r15.0_m0.05_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r15.0_m0.15_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r15.0_m0.1_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r15.0_m0.3_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r15.0_m0.5_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r15.0_m1.0_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r15.0_m2.0_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r15.0_m3.0_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m0.01_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r20.0_m0.05_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r20.0_m0.15_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r20.0_m0.1_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r20.0_m0.3_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m0.5_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m1.0_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m2.0_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m3.0_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r5.0_m0.01_a0.0001_v3.0 (Time: 4.9e+05 yr)
general | vfrag=3 | run_r10.0_m0.01_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r10.0_m0.05_a0.0001_v3.0 (Time: 2.4e+05 yr)
general | vfrag=3 | run_r10.0_m0.15_a0.0001_v3.0 (Time: 2.4e+05 yr)
general | vfrag=3 | run_r10.0_m0.1_a0.0001_v3.0 (Time: 2.4e+05 yr)
general | vfrag=3 | run_r10.0_m0.3_a0.0001_v3.0 (Time: 2.4e+05 yr)
general | vfrag=3 | run_r10.0_m0.5_a0.0001_v3.0 (Time: 2.4e+05 yr)
general | vfrag=3 | run_r10.0_m1.0_a0.0001_v3.0 (Time: 2.4e+05 yr)
general | vfrag=3 | run_r10.0_m2.0_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r10.0_m3.0_a0.0001_v3.0 (Time: 2.7e+05 yr)
general | vfrag=3 | run_r15.0_m0.01_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r15.0_m0.05_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r15.0_m0.15_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r15.0_m0.1_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r15.0_m0.3_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r15.0_m0.5_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r15.0_m1.0_a0.0001_v3.0 (Time: 2.4e+05 yr)
general | vfrag=3 | run_r15.0_m2.0_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r15.0_m3.0_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r20.0_m0.01_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r20.0_m0.05_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r20.0_m0.15_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r20.0_m0.1_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r20.0_m0.3_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r20.0_m0.5_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r20.0_m1.0_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r20.0_m2.0_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r20.0_m3.0_a0.0001_v3.0 (Time: 2.2e+05 yr)
general | vfrag=3 | run_r5.0_m0.01_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r10.0_m0.01_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r15.0_m0.01_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r15.0_m0.05_a0.0001_v3.0 (Time: 5.5e+05 yr)
general | vfrag=3 | run_r15.0_m0.15_a0.0001_v3.0 (Time: 6.9e+05 yr)
general | vfrag=3 | run_r15.0_m0.1_a0.0001_v3.0 (Time: 6.9e+05 yr)
general | vfrag=3 | run_r15.0_m0.3_a0.0001_v3.0 (Time: 6.1e+05 yr)
general | vfrag=3 | run_r15.0_m0.5_a0.0001_v3.0 (Time: 6.1e+05 yr)
general | vfrag=3 | run_r15.0_m1.0_a0.0001_v3.0 (Time: 6.1e+05 yr)
general | vfrag=3 | run_r15.0_m2.0_a0.0001_v3.0 (Time: 6.1e+05 yr)
general | vfrag=3 | run_r15.0_m3.0_a0.0001_v3.0 (Time: 6.1e+05 yr)
general | vfrag=3 | run_r20.0_m0.01_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m0.05_a0.0001_v3.0 (Time: 3.1e+05 yr)
general | vfrag=3 | run_r20.0_m0.15_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r20.0_m0.1_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r20.0_m0.3_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r20.0_m0.5_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r20.0_m1.0_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r20.0_m2.0_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r20.0_m3.0_a0.0001_v3.0 (Time: 3.4e+05 yr)
general | vfrag=3 | run_r5.0_m0.01_a0.0001_v3.0 (Time: 5.5e+05 yr)
general | vfrag=10 | run_r10.0_m0.01_a0.0001 (Time: 2.2e+05 yr)
general | vfrag=10 | run_r15.0_m0.01_a0.0001 (Time: 2.2e+05 yr)
general | vfrag=10 | run_r20.0_m0.01_a0.0001 (Time: 2.2e+05 yr)
general | vfrag=10 | run_r20.0_m0.1_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r20.0_m0.3_a0.0001 (Time: 3.4e+05 yr)
general | vfrag=10 | run_r10.0_m0.01_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r15.0_m0.01_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r20.0_m0.01_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r20.0_m0.1_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r10.0_m0.01_a0.0001 (Time: 2.2e+05 yr)
general | vfrag=10 | run_r15.0_m0.01_a0.0001 (Time: 2.2e+05 yr)
general | vfrag=10 | run_r20.0_m0.01_a0.0001 (Time: 2.2e+05 yr)
general | vfrag=10 | run_r20.0_m0.1_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r20.0_m0.3_a0.0001 (Time: 3.1e+05 yr)
general | vfrag=10 | run_r20.0_m0.5_a0.0001 (Time: 3.9e+05 yr)
general | vfrag=10 | run_r10.0_m0.01_a0.0001 (Time: 1.7e+05 yr)
general | vfrag=10 | run_r10.0_m0.1_a0.0001 (Time: 3.4e+05 yr)
general | vfrag=10 | run_r15.0_m0.01_a0.0001 (Time: 1.7e+05 yr)
general | vfrag=10 | run_r15.0_m0.1_a0.0001 (Time: 1.9e+05 yr)
general | vfrag=10 | run_r15.0_m0.3_a0.0001 (Time: 2.2e+05 yr)
general | vfrag=10 | run_r15.0_m0.5_a0.0001 (Time: 2.2e+05 yr)
general | vfrag=10 | run_r15.0_m1.0_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r20.0_m0.01_a0.0001 (Time: 1.7e+05 yr)
general | vfrag=10 | run_r20.0_m0.1_a0.0001 (Time: 1.7e+05 yr)
general | vfrag=10 | run_r20.0_m0.3_a0.0001 (Time: 1.9e+05 yr)
general | vfrag=10 | run_r20.0_m0.5_a0.0001 (Time: 1.9e+05 yr)
general | vfrag=10 | run_r20.0_m1.0_a0.0001 (Time: 1.9e+05 yr)
general | vfrag=10 | run_r20.0_m3.0_a0.0001 (Time: 2.2e+05 yr)
general | vfrag=10 | run_r20.0_m5.0_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r10.0_m0.01_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r15.0_m0.01_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r20.0_m0.01_a0.0001 (Time: 2.4e+05 yr)
general | vfrag=10 | run_r20.0_m0.1_a0.0001 (Time: 3.1e+05 yr)
general | vfrag=10 | run_r10.0_m5.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r15.0_m3.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r15.0_m5.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r20.0_m3.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r10.0_m5.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r15.0_m3.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r15.0_m5.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r20.0_m3.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r10.0_m5.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r15.0_m3.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r15.0_m5.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r20.0_m3.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r10.0_m5.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r15.0_m3.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r15.0_m5.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r20.0_m3.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r10.0_m5.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r15.0_m3.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r15.0_m5.0_a0.01 (Time: 9.8e+05 yr)
general | vfrag=10 | run_r20.0_m3.0_a0.01 (Time: 9.8e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A0.5_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A0.7_a0.0001_rmin0.7 (Time: 9.8e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A0.5_a0.0001_rmin0.7 (Time: 8.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A0.7_a0.0001_rmin0.7 (Time: 9.8e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A0.5_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A0.7_a0.0001_rmin0.7 (Time: 8.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A1.0_a0.0001_rmin0.7 (Time: 9.8e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A5.0_a0.0001_rmin0.7 (Time: 2.4e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A0.5_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A0.7_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A1.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A2.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A3.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A5.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A0.5_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A0.7_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A1.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A2.0_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A3.0_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A5.0_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A0.5_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A0.7_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A1.0_a0.0001_rmin0.7 (Time: 9.8e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A0.5_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A0.7_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A1.0_a0.0001_rmin0.7 (Time: 8.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A0.5_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A0.7_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A1.0_a0.0001_rmin0.7 (Time: 8.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A0.5_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A0.7_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A1.0_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A2.0_a0.0001_rmin0.7 (Time: 9.8e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A5.0_a0.0001_rmin0.7 (Time: 2.4e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A0.5_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A0.7_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A1.0_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A2.0_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A3.0_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A5.0_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A0.5_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A0.7_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A1.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A2.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A3.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A5.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A0.5_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A0.7_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A1.0_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A2.0_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A3.0_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A5.0_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A0.5_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A0.7_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A1.0_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A2.0_a0.0001_rmin0.7 (Time: 8.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A3.0_a0.0001_rmin0.7 (Time: 9.8e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A0.5_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A0.7_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A1.0_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A2.0_a0.0001_rmin0.7 (Time: 9.8e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A0.5_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A0.7_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A1.0_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A2.0_a0.0001_rmin0.7 (Time: 8.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A5.0_a0.0001_rmin0.7 (Time: 2.4e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A0.5_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A0.7_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A1.0_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A2.0_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A3.0_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A5.0_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A0.5_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A0.7_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A1.0_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A2.0_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A3.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A5.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A0.5_a0.0001_rmin0.7 (Time: 5.5e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A0.7_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A1.0_a0.0001_rmin0.7 (Time: 6.1e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A2.0_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A3.0_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A5.0_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A0.5_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A0.7_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A1.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A2.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A3.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap10_A5.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A0.5_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A0.7_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A1.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A2.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A3.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap15_A5.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A0.5_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A0.7_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A1.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A2.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A3.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A5.0_a0.0001_rmin0.7 (Time: 2.4e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A0.5_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A0.7_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A1.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A2.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A3.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A5.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A0.5_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A0.7_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A1.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A2.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A3.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A5.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A0.5_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A0.7_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A1.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A2.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A3.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A5.0_a0.0001_rmin0.7 (Time: 3.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A5.0_a0.0001_rmin0.7 (Time: 2.4e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A0.5_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A0.7_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A1.0_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A2.0_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A3.0_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap3_A5.0_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A0.5_a0.0001_rmin0.7 (Time: 6.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap5_A0.7_a0.0001_rmin0.7 (Time: 7.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap7_A0.5_a0.0001_rmin0.7 (Time: 8.7e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A3.0_a0.0003_rmin0.7 (Time: 4.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A3.0_a0.0003_rmin0.7 (Time: 4.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A3.0_a0.0003_rmin0.7 (Time: 4.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A3.0_a0.0003_rmin0.7 (Time: 4.9e+05 yr)
sinusoidal | vfrag=1 | run_ngap20_A3.0_a0.0003_rmin0.7 (Time: 4.9e+05 yr)
sinusoidal | vfrag=3 | run_ngap20_A0.5_a0.0001_rmin0.7 (Time: 8.7e+05 yr)
