Time[yr],single_sup_earth_3.0au,single_sup_earth_5.0au,single_sup_earth_7.0au,single_sup_earth_10.0au,single_nep_3.0au,single_nep_5.0au,single_nep_7.0au,single_nep_10.0au,single_sat_3.0au,single_sat_5.0au,single_sat_7.0au,single_sat_10.0au,single_jup_3.0au,single_jup_5.0au,single_jup_7.0au,single_jup_10.0au,single_sup_jup_3.0au,single_sup_jup_5.0au,single_sup_jup_7.0au,single_sup_jup_10.0au
2269.5105366946686,7.671470856274176e-05,7.642107022765021e-05,7.642071738012124e-05,7.642068672486513e-05,7.948398028601034e-05,7.642727175749542e-05,7.642110542716019e-05,7.642074476832406e-05,2.0124994149051112e-05,7.654909372845076e-05,7.643383620303812e-05,7.642263476503874e-05,0.000128836620297057,7.772204428402318e-05,7.657121808390954e-05,7.644251623539766e-05,4.7522165036006925e-05,1.7821705175724567e-05,7.781328569067547e-05,7.662108634431952e-05
2652.9484644318945,9.353500726450026e-05,9.307219820264834e-05,9.307174555517328e-05,9.307170022798683e-05,9.768708152213534e-05,9.30792775598599e-05,9.307233219868483e-05,9.307179891804296e-05,2.423283794683595e-05,9.323886109391388e-05,9.309138754298729e-05,9.307501226540893e-05,0.0001414596659934375,9.464180104012954e-05,9.329673367464153e-05,9.310891896929796e-05,4.808728412730723e-05,2.3053841277653753e-05,9.514685856792937e-05,9.34094225218951e-05
3101.1689265747787,0.0001146902566643293,0.00011395740639930096,0.00011395693965932097,0.00011395687454551773,0.00012090133399433878,0.00011396529382223797,0.00011395779699174824,0.0001139570309212079,2.8825886142835877e-05,0.00011412522792553226,0.00011398589336408804,0.00011396212218284241,0.00015338987094282164,1.932603997456539e-05,0.00011428468767749056,0.00011401585066206366,4.869179081679054e-05,3.018434615775778e-05,0.00011687289064876705,0.00011449658108242389
3625.117049988535,0.00014148381380341135,0.00014034323066158816,0.00014034328457823708,0.00014034319286393426,0.00015039443474462733,0.00014034505872506653,0.00014034451836075768,0.0001403434393606462,0.0002019743940400165,0.00014031968559857777,0.000140384521085557,0.00014035146451785163,0.00016486790170544552,2.3563897494915942e-05,0.0001408060384999743,0.00014043575895594795,4.964055335732187e-05,3.9755280891395905e-05,0.00014394244623805452,0.00014118318314992884
4237.587160604064,0.0001756765531899518,0.00017396451409446012,0.00017396737219554925,0.00017396725257656787,0.0001872373143717576,0.0001739363803450189,0.00017396903273159126,0.00017396762574861668,0.00023411674385642733,0.00017312683780834615,0.00017402253366782805,0.0001739797744415572,0.00017653960185792794,2.8841514537303325e-05,0.00017455664038790175,0.00017410719874333402,5.120950963366511e-05,5.217273226909569e-05,2.969786889706061e-05,0.0001752223362723182
4953.53520895917,0.0002196672396808097,0.00021721055168477665,0.000217223928242416,0.00021722380640798455,0.00023199036365650905,0.00021707132096804305,0.00021722578404625992,0.00021722435419335717,0.0002682691388246061,0.00021401969086087824,0.00021728366400453059,0.00021724216221041814,0.00018926648984607386,3.568491204686275e-05,0.00021772336271330683,0.0002174280769090542,5.367554978075173e-05,6.763191342562536e-05,3.651016848549293e-05,0.00021903600776118637
5790.443980602483,0.0002768264353963934,0.00027343740172169895,0.00027348147185302096,0.00027348150924433323,0.0002846170976971152,0.00027297309480434073,0.00027348181964137463,0.00027348228329449054,0.00030460267708498634,0.0002649334846168694,0.0002734815949065883,0.00027350746945098425,0.00020371363878013415,4.5000017453666885e-05,0.0002729228378179904,0.0002737703269548586,5.7309913132241874e-05,8.591176267580547e-05,4.4911227597199677e-05,0.0002759316678452306
6768.750009458535,0.00035197259692909544,0.0003474269279044595,0.0003475372399809329,0.00034753823741751066,0.0003449735368402651,0.0003462234304228984,0.0003475274179626231,0.00034753926501895904,0.00034352585131747215,0.0003291992646894393,0.00034718111873177637,0.00034757266905027784,0.00022046161639410755,5.810803398331732e-05,0.0003428258224502656,0.0003479167101766434,6.233923841714173e-05,0.00010625340185443921,5.5733523539602814e-05,0.00035025394708432245
7912.342618981326,0.0004520183083894791,0.0004459931006662865,0.0004461931117152318,0.00044619850486415924,0.0004135258888282589,0.0004435378341303142,0.00044613606215304635,0.0004461997042397581,0.00038565422353953327,0.00041298131439826413,0.00044438342432973066,0.0004462383909126233,0.00024014969175567558,7.647174741509666e-05,0.0004298302521844599,0.000446603427170178,6.888882371380856e-05,0.000761280450385704,7.077586818893256e-05,0.0004470515307821721
9249.147277217333,0.0005866873104899417,0.0005787162387682621,0.0005789482972460291,0.0005789698120041153,0.0004920373179094772,0.0005746851044435841,0.0005787188256022313,0.000578970584876104,0.00043176589814974964,0.0005258973796155031,0.0005725124424621475,0.0005789929637132207,0.00026349392712965436,0.00010095749062377646,0.0005370791785134221,0.0005790084213465052,7.691553729727296e-05,0.0008874093577989628,9.33350596432625e-05,0.0005708328451216049
